possibly_sensitive,tweet_id,lang,created_at,text,type
False,1465112833956450308,en,2021-11-29T00:18:14.000Z,@ghost_motley @GroundedTech Black widow was good but eternals was ass,replied_to
False,1465112591810760704,es,2021-11-29T00:17:17.000Z,"Una vez vuelva a casa me vere todo lo de la cuarta fase de marvel, osea, black widow, wandavision, loki, shang chi y lo que me este olvidando (excepto what if, esa la vi semana a semana xD)",
False,1465112343289937920,en,2021-11-29T00:16:17.000Z,Black widow is liked by Luigi,
False,1465112161479495680,en,2021-11-29T00:15:34.000Z,"BLACK WIDOW SPOILER:
I’m waiting until #Hawkeye is completely released to watch it, but I’m assuming the first main villain is gonna be Nat’s sister (Yvetla or something) and I hope her and Hawkeye team up to take down that woman who told Yvetla that Hawkeye killed her sister.",
False,1465112052914171906,en,2021-11-29T00:15:08.000Z,@BritMartinez Black Widow. It struggled to mix in a bunch of woke sh*t… while still remaining s*xy and adventure based. The result was a movie that had ranges of violence against women and struggled with its story line.,replied_to
False,1465112006051123205,en,2021-11-29T00:14:57.000Z,"i absolutely do not agree for black widow and doctor strange. they’re top tier mcu movies, i said what i said.
i can’t say for eternals, i haven’t watched it yet. https://t.co/LZUAkmT4Td",quoted
False,1465111747346448390,en,2021-11-29T00:13:55.000Z,black widow was so good !!,
False,1465111544656769030,en,2021-11-29T00:13:07.000Z,S1E4: The Black Widow of Macon Georgia https://t.co/YvX6sxIroV,
False,1465111028807749635,en,2021-11-29T00:11:04.000Z,"@SeriesBrasil Vi (Arcane)
Kate Bishop (Hawkeye)
Emily Dickinson (Dickinson)
Alice (Batwoman)
Ryan Wilder (Batwoman)
Yelena (Black Widow)
Harley Quinn (The Suicide Squad)
Caça Ratos 2 (The Suicide Squad)
King Shark (The Suicide Squad)
https://t.co/jvyprvmHtS",replied_to
False,1465110774226079750,en,2021-11-29T00:10:03.000Z,"@filmtasha LEGIT just watched a bit of the other Boleyn girl (it was on TV) and I didn’t know she was in it until she appeared and I was so confused😭 my dad asked “hold on isn’t that black widow???”. Same, dad, same",replied_to
False,1465110713471488001,en,2021-11-29T00:09:49.000Z,@wildkait New black widow movie looks so far idk about y’all,replied_to
False,1465110628960546816,en,2021-11-29T00:09:29.000Z,“Black Widow is a knockout that will knock you out!” https://t.co/HmRDvfImbb,replied_to
False,1465110521716396034,en,2021-11-29T00:09:03.000Z,"Didn’t accept it, watched Black Widow. Fucking hell, man. Think that’s the worst of the lot! Ray Winstone’s Russian accent https://t.co/BfHsdM0Jpe",replied_to
False,1465110407434153986,en,2021-11-29T00:08:36.000Z,"like all the movies I've seen in theatres this year were Black Widow, Shang Chi, and Eternals and at home I just rotate between winter soldier, civil war, infinity war, and endgame 
sometimes age of ultron is thrown in but only when I'm in deep",replied_to
False,1465110280292028416,en,2021-11-29T00:08:05.000Z,Black Widow Natasha Romanoff White suit Uniform Halloween Cosplay Costume https://t.co/VZefxlCO2R eBay,
False,1465110010938150914,en,2021-11-29T00:07:01.000Z,"You know what's ironic? Marvel is kind of the epitome of fanboyism and yet, it's best and strongest are all women. Give me Black Widow, Carol Danvers, and Wanda over the boys any day. 

This tweet brought to you by someone who got sucked into a rewatch after Shang-Chi.",
False,1465109696885542916,en,2021-11-29T00:05:46.000Z,https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/Mhz28kzlOu,
False,1465109639926792197,en,2021-11-29T00:05:33.000Z,https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/FJAN4HYzWw,
False,1465109447882297353,tr,2021-11-29T00:04:47.000Z,"https://t.co/dwjqKVg7lS Widow&amp;avatar=6
Fırsatları kaçırmayın uye olun kyc tamamlayın fırsatlardan yararlanın 
Bedava kazanç https://t.co/SzsxEeQ3wy",
False,1465109137138851844,en,2021-11-29T00:03:33.000Z,@erternals Black Widow com Eternals eu vou me m,replied_to
False,1465109084860936197,en,2021-11-29T00:03:20.000Z,Scarlett Johansson is BLACK WIDOW Part 1 [HD] Behind the Scenes https://t.co/MFWsBH04tx via @YouTube,
False,1465109041659752449,en,2021-11-29T00:03:10.000Z,"@ZeffanieandBill This #Xmas, join the #conspiracy

THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG, is available for download Dec 6th &amp; will be featured on the upcoming film PACT OF VENGEANCE by @killerwolffilms
 
#film #filmmusic #PactOfVengeance #music 

https://t.co/nnq3yLX0J3",replied_to
False,1465108651337650179,en,2021-11-29T00:01:37.000Z,@Serlentpops Black Widow,replied_to
False,1465108291680362498,en,2021-11-29T00:00:11.000Z,|| might watch black widow tonight bc I fucking miss her https://t.co/pkG98sxXnj,
False,1465108267940696069,es,2021-11-29T00:00:06.000Z,"64. Black Widow
La tenía pendiente ya que la fui dejando pasar mucho tiempo y bueno, pues ha estado nice, sin más. https://t.co/U7lLYoQm2C",replied_to
False,1465108071525629969,en,2021-11-28T23:59:19.000Z,Zillia &amp; CreepyBloom VS galaxy star &amp; Black Widow pr2 https://t.co/mqbNrTNJpQ,
False,1465107773130260484,pt,2021-11-28T23:58:08.000Z,não assisti black widow até hoje  https://t.co/mJmQqk0FP1,
False,1465106250409005056,en,2021-11-28T23:52:05.000Z,@AndyShaggyKorty Did you already do Black Widow? Also I think Iron Fist has a lot of such connections in certain areas. I think I'm starting to realize the thread here.,replied_to
False,1465106155106091013,en,2021-11-28T23:51:42.000Z,still wex black widow kill she self for this damn soul stone 🤧🤧🤧,
False,1465106112781316096,en,2021-11-28T23:51:32.000Z,Black Widow The Movie Yelena Belova Uniform Cosplay Costume Halloween https://t.co/sVzoIw9MiI eBay,
False,1465106070293131271,es,2021-11-28T23:51:22.000Z,@AvergersAliance @AztecaSiete @ScarlettGirl_ @DianaMaravilla_ @SpiderGirl_3 @LaJeanGrey @AmandaGalas25 @SimbiosysR @CapitanUTM @Christ_CYS @KillerFrost27 @LoeLovly @StarkMex2 #EsDeSuperheroe enamorarsé una y otra vez de Black Widow😍,replied_to
False,1465105934867382278,en,2021-11-28T23:50:49.000Z,@AlyssaLang Could you imagine the black widow series?  😍,replied_to
False,1465105845935611905,en,2021-11-28T23:50:28.000Z,@lolo10___ black widow,replied_to
False,1465105442846265345,en,2021-11-28T23:48:52.000Z,"Hawkeye was in love with black widow, they ain't fooling me",
False,1465105060699033605,pt,2021-11-28T23:47:21.000Z,@lmao_byee Socuerro só vi a Black Widow e o Shang Chi ai,replied_to
False,1465104815655161860,en,2021-11-28T23:46:23.000Z,"@AlyssaLang I'm still not over how Pietro, the fastest person on the planet,  was killed by bullets and not Hawkeye or Black Widow.",replied_to
False,1465104688286769152,en,2021-11-28T23:45:52.000Z,"@TheCleftonTwain While I sympathize with the tacos, it was Black Widow. https://t.co/t9d2TB8I0w",replied_to
True,1465104595005366276,und,2021-11-28T23:45:30.000Z,https://t.co/attbjST0Dl,
False,1465104594468548611,und,2021-11-28T23:45:30.000Z,https://t.co/O8nzvLv8Q3,
True,1465104593852026889,und,2021-11-28T23:45:30.000Z,https://t.co/RzMIpjL30F,
False,1465104467863482370,en,2021-11-28T23:45:00.000Z,black widow #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA,
False,1465104135204835342,en,2021-11-28T23:43:40.000Z,"Black belt martial art instructor breakdown black widow fight scene.
Natasha Romanoff vs Yelena Belova.

https://t.co/sh0ghZ4k5a

#BlackWidow #Marvel #Hawkeye  #Marvel https://t.co/XDdOUc0asq",
False,1465103981319962624,en,2021-11-28T23:43:04.000Z,It’s giving Dazzler cosplaying as Black Widow and I have to Stan https://t.co/nyfhZdLezZ,quoted
False,1465103908968280065,en,2021-11-28T23:42:46.000Z,Every time I watch the Black Widow-Hawkeye scene in Endgame https://t.co/BbiUrkURlA,
False,1465103772343013383,en,2021-11-28T23:42:14.000Z,@dayasmakkari I wasn’t worried about it till today 😰 like there wasn’t any issue with Black Widow or Shang-Chi and Eternals so like???,replied_to
False,1465103706572136448,en,2021-11-28T23:41:58.000Z,Black Widow Part 1 l 20/20 https://t.co/zUWa3CYoup,
False,1465103656726921216,en,2021-11-28T23:41:46.000Z,@SpencerTracyFan Black Widow it ain't 😎,replied_to
False,1465103556432781317,en,2021-11-28T23:41:22.000Z,The most unrealistic thing in the MCU is how Black Widow goes out knowing she’s gonna fight and never has her hair in a ponytail.,
False,1465102906990944256,en,2021-11-28T23:38:47.000Z,250. black widow (rewatch) 🍁,replied_to
False,1465102759309549584,en,2021-11-28T23:38:12.000Z,@Serlentpops Black Widow,replied_to
False,1465102677092745227,en,2021-11-28T23:37:53.000Z,Scarlett Johansson / ⧗  Black Widow https://t.co/zlfc8uvUqU,replied_to
True,1465102319708778502,und,2021-11-28T23:36:27.000Z,https://t.co/Spq9JPg3Oq,
False,1465102319117389824,und,2021-11-28T23:36:27.000Z,https://t.co/MIcDz7BorK,
True,1465102318475657221,und,2021-11-28T23:36:27.000Z,https://t.co/mYqo0X81Ew,
False,1465101935170752515,es,2021-11-28T23:34:56.000Z,"@autoralexa Agrégale Black Widow después de Capitan América: Civil War y después de Avenger: Endgame, las serie en el orden que salieron.",replied_to
False,1465101916359335937,en,2021-11-28T23:34:51.000Z,"BLACK WIDOW 1999, ISSUE ONE https://t.co/ApAKXW6Ijq",
False,1465101478658396162,en,2021-11-28T23:33:07.000Z,"Guys you can’t go anywhere if you’re an Avengers fan like me. Everyone is showing up ALL the time 😱 

Hi Black Widow aka Natascha! 💪
#DisneylandResort #DCA https://t.co/Von8ma8Kdj",
False,1465101343786299395,en,2021-11-28T23:32:35.000Z,"just realized i have a lot of deadpool merch , like more than i have for black widow",
False,1465101206829809669,en,2021-11-28T23:32:02.000Z,"phase 4 so far ranking:
1. Shang Chi
2. Wandavision 
3. Loki 
4. Hawkeye (so far)
5. black widow
6. eternals
7.  falcon and the winter soldier
8. what if 
even no.8 was one I thoroughly enjoyed, so confused by people not liking phase 4",
False,1465101013862526981,en,2021-11-28T23:31:16.000Z,@StarFoxHeroSJ @MusicCityNerd How would Space Black Widow benefit the Sequel Trilogy?,replied_to
False,1465100996162596870,en,2021-11-28T23:31:12.000Z,@Serlentpops Black Widow,replied_to
False,1465100653395652610,pt,2021-11-28T23:29:50.000Z,assisti black widow no cinema duas vezes e quero assistir de novo,
False,1465100549192400899,en,2021-11-28T23:29:25.000Z,I still haven’t watched Black Widow 💀,
False,1465100079899955200,en,2021-11-28T23:27:33.000Z,"BLACK WIDOW 1999, ISSUE 3 https://t.co/SOkdWhy8mb",
False,1465099991597342724,en,2021-11-28T23:27:12.000Z,"catfa, black widow, endgame https://t.co/wZfcWuFQPt",quoted
False,1465099953299144707,fr,2021-11-28T23:27:03.000Z,"@cine_Nightmare Pour thor oui,
Laisse donc the winter soldier tranquille tu veux bien,
Civil War, grosse hype pour mais pas mal de longueurs,
On parle d amazing spiderman 1... voir spider man 3 tout cours..
Avengers 2 est très divertissant mais à endorment de défauts,
Et black widow juste OUI!",replied_to
False,1465099557834924033,en,2021-11-28T23:25:29.000Z,@widxwsc peluches de black widow,replied_to
False,1465099429460029447,es,2021-11-28T23:24:58.000Z,"En #Hive nunca es tarde para opinar sobre una película se acerca #SpiderManNoWayHome y he querido comentar sobre otras producciones de #Marvel de este año. 
#blackwidowmovie

#movies #film #review #Entertainment
#fun #MarvelStudios #DisneyPlus
#posh #fims

https://t.co/TnomD3bYYk",
False,1465099217953865730,en,2021-11-28T23:24:08.000Z,@BritMartinez black widow,replied_to
False,1465099209212841988,en,2021-11-28T23:24:06.000Z,"finally watched black widow, it was really good so im happy",
False,1465099143182008324,fr,2021-11-28T23:23:50.000Z,"Plus je regarde les marvels, plus je ressens de réels sentiments envers black widow",
False,1465099139985948675,en,2021-11-28T23:23:49.000Z,black widow or cap https://t.co/Tw8yI1IhaL,quoted
False,1465098590766911490,en,2021-11-28T23:21:38.000Z,@NicoleHaase Did you see Black Widow and Eternals yet?,replied_to
False,1465098357953609732,en,2021-11-28T23:20:43.000Z,It’s honestly a shame they didn’t make the black widow movie earlier,
False,1465098228521709576,es,2021-11-28T23:20:12.000Z,"Muy buena película #ShangChi, no vi que le dieran muchas luces y es mejor que Black Widow",
False,1465098136183922692,en,2021-11-28T23:19:50.000Z,Tabii almost cried in the theatre when we watched Black Widow.,
False,1465097965232607239,en,2021-11-28T23:19:09.000Z,"@morgan_shelb [ 💎 📲 ]:

Sounds more appropriate for a black widow and a woman of her legacy, according to your aunt

I'm glad about that, no distractions, remember. Don't worry about the police, they are not relevant

The last time I heard from him was that he was still an official",replied_to
False,1465097946765135874,en,2021-11-28T23:19:05.000Z,now I hate even more the fact the clown brothers didn't use the subplot of natasha caring for orphan kids during endgame. it would have make even more sense after black widow 😩,
False,1465097825142910981,en,2021-11-28T23:18:36.000Z,"@_FireMonkey Ik it's not going to happen but Renegade Raider - Ariel Assault - Black Widow

I love Renegade Raider cause she's my favorite skin for whatever reason, and the other 2 I wouldn't mind copping",replied_to
False,1465097818633383940,en,2021-11-28T23:18:34.000Z,"nobody cares but i dislocated my knee today :(( i will be at home for 1 week, i have to work for school but i’ll prob watch marvel movies too, i’m rewatching black widow tomorrow &lt;3",
False,1465097441750011908,en,2021-11-28T23:17:04.000Z,It’s been weeks but I really wished we had Black Widow and Captain Carter wielding shields to kick ass in a live action. #WhatIf,
False,1465097380722786307,es,2021-11-28T23:16:50.000Z,En serio volví a llorar con la muerte da Black widow?,
False,1465096842480340994,es,2021-11-28T23:14:42.000Z,"@AlejoMarL2508 @TheSpeedster05 Mejor que Black Widow es pero no es muy difícil eso, es malísima y obvio es propaganda para China como siempre con Disney",replied_to
False,1465096740164407297,en,2021-11-28T23:14:17.000Z,@Serlentpops Miss twirl around arms herself; Black Widow 🕷,replied_to
False,1465096694689841152,en,2021-11-28T23:14:06.000Z,"My 2021 cinema rankings: 

1. House of Gucci
2. Free Guy
3. Black Widow
4. Eternals
5. Dune
6. Shang Shi and the Legend of the Ten Rings
7. No time to die https://t.co/oiGbVDCaZU",quoted
False,1465096690663264257,en,2021-11-28T23:14:05.000Z,"THE AVENGERS RECAST: Michael Fassbender as Iron Man, Daniel Radcliffe as Captain America, Terry Crews as Thor, Chris Evans as the Hulk, Winona Ryder as Black Widow, Ian McKellen as Hawkeye and Christopher Walken as Nick Fury",
False,1465096570257477637,fr,2021-11-28T23:13:37.000Z,@zbabkr Oui regarde pas post générique de black widow mais bonne chance avec tout ca,replied_to
