,text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
91,@Callanchu2 Imma watch black widow again but iron man 2 was mid,en,False,1464445889888489478,2021-11-27T04:08:02.000Z,replied_to,"['man', 'mid', '2', 'black', 'watch', 'imma', 'iron', 'widow']"
92,"Just watched Black Widow for the first time, it's very pog ngl I liked it more than I expected",en,False,1464445345597956104,2021-11-27T04:05:53.000Z,,"['time', 'first', 'ngl', 'liked', 'black', 'watched', 'expected', 'pog', 'widow']"
93,@iluvmidgetss W but black widow/ iron man 2 should be higher,en,False,1464445302878851074,2021-11-27T04:05:42.000Z,replied_to,"['man', 'higher', '2', 'widow/', 'black', 'iron', 'w']"
94,w nonton black widow dulu sih tapi awkwkwkwowk,in,False,1464445283895373832,2021-11-27T04:05:38.000Z,replied_to,"['awkwkwkwowk', 'nonton', 'dulu', 'tapi', 'black', 'sih', 'w', 'widow']"
95,@AeRHOdynamic Captain Marvel and Black Widow didn’t give what I thought they should give unfortunately.,en,False,1464444960418246656,2021-11-27T04:04:21.000Z,replied_to,"['give', 'unfortunately', 'captain', 'thought', 'black', 'marvel', 'widow']"
96,Black Widow got screwed. her movie shoulda came out after Iron Man 2. and she should've been in the all girl scene in Avengers: IW https://t.co/L83tcdoKl1,en,False,1464444864087605250,2021-11-27T04:03:58.000Z,quoted,"['man', 'scene', 'shoulda', 'got', '2', 'movie', 'black', 'avenger', 'girl', 'iw', 'came', 'iron', 'screwed', 'widow']"
97,Black Widow has always been one of my favorites and the movie did not disappoint 👏🏽👏🏽👏🏽,en,False,1464444571799195648,2021-11-27T04:02:48.000Z,,"['always', 'widow', 'movie', 'disappoint', 'black', 'favorite', 'one']"
98,"The Web of Black Widow, #2 (2019). Art by Stephen Mooney.",en,False,1464443933119979526,2021-11-27T04:00:16.000Z,replied_to,"['web', '(', 'stephen', 'black', ')', 'art', 'mooney', 'widow', '2019']"
99,"Black Widow lebih ke film agen-agen rahasia gitu. Kayak nonton Mission Impossible tapi ini Superhero. Rachel Weisz ini dari dulu tetep menawan, ora weisz weisz lah cantiknya. Silakan ditonton dulu di @DisneyPlusID yak https://t.co/oL1t2TcVD4",in,False,1464443865268731909,2021-11-27T04:00:00.000Z,replied_to,"['di', 'rachel', 'dulu', 'gitu', 'rahasia', 'widow', 'cantiknya', 'silakan', 'ditonton', 'ke', 'ini', 'lebih', 'film', 'kayak', 'dari', 'tapi', 'nonton', 'black', 'weisz', 'lah', 'tetep', 'os', 'yak', 'mission', 'agen', 'impossible', 'superhero', 'menawan']"
100,BLACK WIDOW Lorne Balfe ORIGINAL MOTION PICTURE SCORE #eBay🇺🇸 #Music https://t.co/W4DbJImtDV,en,False,1464443856297074688,2021-11-27T03:59:58.000Z,,"['motion', 'score', 'balfe', 'picture', 'black', 'lorne', 'widow', 'original']"
101,maybe watching eternals and black widow in cinemas will appease my dying mental health,en,False,1464443098071584774,2021-11-27T03:56:57.000Z,,"['eternals', 'maybe', 'mental', 'watching', 'black', 'health', 'appease', 'cinema', 'dying', 'widow']"
102,nah bro they added kate bishop and clint to the avengers campus i need to go the last time i went was the day black widow came out #Hawkeye #HawkeyeSeries,en,False,1464442531102400517,2021-11-27T03:54:42.000Z,,"['campus', 'time', 'last', 'need', 'went', 'kate', 'widow', 'nah', 'added', 'clint', 'black', 'go', 'bishop', 'bro', 'came', 'day', 'avenger']"
103,natasha romanoff and yelena belova sexual tension in black widow is undeniable. they should at least kiss once https://t.co/jwRoJ1YTCO https://t.co/CfhTb5HgWT,en,False,1464442087084990466,2021-11-27T03:52:56.000Z,quoted,"['undeniable', 'romanoff', 'kiss', 'belova', 'sexual', 'natasha', 'least', 'black', 'tension', 'yelena', 'widow']"
104,Black widow y capitána Marvel son buenas películas https://t.co/T3tinm5kYo,es,False,1464441339907608578,2021-11-27T03:49:58.000Z,quoted,"['son', 'peliculas', 'capitana', 'buenas', 'black', 'marvel', 'widow']"
105,"me to listen and talk about your fish, showing your aquariums while drinking tea. I̶ ̶c̶o̶u̶l̶d̶ ̶n̶e̶v̶e̶r̶ ̶f̶o̶r̶g̶e̶t̶ ̶t̶h̶e̶ ̶c̶i̶t̶r̶i̶c̶ ̶a̶c̶i̶d̶!̶ Or to watch a superhero movie, I remember you loved the black widow and made analogies of your family... +",es,False,1464441256755478531,2021-11-27T03:49:38.000Z,replied_to,"['remember', 'drinking', 'loved', 'could', 'movie', 'forget', 'widow', 'family', 'tea', 'citric', '!', 'never', 'made', 'acid', 'watch', 'aquarium', 'black', '+', 'analogy', 'showing', 'listen', 'fish', 'superhero', 'talk']"
106,Omg the involuntary hysterectomy convo in Black Widow. #imcrying #fallopiantubes #blackwidow,en,False,1464440401088196615,2021-11-27T03:46:14.000Z,,"['involuntary', 'hysterectomy', 'black', 'omg', 'widow', 'convo']"
107,"@yay_tunes Please share and donate to fundraiser for black sick elderly woman. Who suffered a stroke , battles with dementia and has recently lost her husband to cancer. Our family needs donations for continuous medical care, medical bills and etc. https://t.co/bgXisPZHVh",en,False,1464439969787772931,2021-11-27T03:44:31.000Z,,"['need', 'elderly', 'tune', 'recently', 'donate', 'husband', 'medical', 'lost', 'woman', 'bill', 'etc', 'continuous', 'family', 'care', 'sick', 'suffered', 'share', 'black', 'cancer', 'battle', 'please', 'fundraiser', 'dementia', 'stroke', 'donation']"
108,"@KEBNAVER @KWONEUNBI Black Widow

#권은비 #KwonEunbi @KWONEUNBI",en,False,1464439910719385602,2021-11-27T03:44:17.000Z,replied_to,"['black', 'widow']"
109,"THE AVENGERS RECAST: Christopher Walken as Iron Man, Jack Black as Captain America, Morgan Freeman as Thor, Steve Carell as the Hulk, Sarah Silverman as Black Widow, Al Pacino as Hawkeye and Daniel Radcliffe as Nick Fury",en,False,1464439821082894337,2021-11-27T03:43:55.000Z,,"['man', 'nick', 'captain', 'walken', 'widow', 'jack', 'hawkeye', 'sarah', 'morgan', 'pacino', 'black', 'steve', 'avenger', 'iron', 'silverman', 'radcliffe', 'thor', 'carell', 'freeman', 'recast', 'christopher', 'fury', 'hulk', 'daniel', 'america', 'al']"
110,what if manood ako ng Black Widow and Sang Chi back-to-back,tl,False,1464439109280092168,2021-11-27T03:41:06.000Z,,"['ako', 'ng', 'back', 'chi', 'black', 'manood', 'sang', 'widow']"
111,@bitchiwas999 Add black widow,en,False,1464438913871794177,2021-11-27T03:40:19.000Z,replied_to,"['black', 'add', 'widow']"
112,Any Yelana Belova ones 🤔 @Florence_Pugh @OriginalFunko no Black Widow ones anywhere??? #Marvel https://t.co/a1EMLArUT2,en,False,1464438886055112704,2021-11-27T03:40:13.000Z,quoted,"['belova', 'one', 'yelana', 'pugh', 'black', '?', 'anywhere', 'widow']"
113,"@edwardsromanoff RIIIGHT like I loved the black widow movie but I was hella disappointed, like it was goood but it wasn’t an origin story :/",en,False,1464438279592235009,2021-11-27T03:37:48.000Z,replied_to,"['like', 'goood', 'origin', '/', 'hella', 'story', 'loved', 'movie', 'black', 'riiight', 'widow', 'disappointed']"
114,"Carnage @SydneyPaigexxx zaps Black Widow @KendraJamesxox 
Please visit https://t.co/SCcDao4nOW https://t.co/6sVk3gmSKu",en,False,1464438122834501633,2021-11-27T03:37:11.000Z,,"['please', 'zap', 'visit', 'black', 'carnage', 'widow']"
115,@liooneno black widow,en,False,1464437328189931523,2021-11-27T03:34:01.000Z,replied_to,"['black', 'widow']"
116,i dont want to rewatch the black widow movie to like. explain or further look into my feelings about it but it feels very like empty. its very much girl power! but in an extremely hamfisted way,en,False,1464436969166061568,2021-11-27T03:32:36.000Z,,"['like', 'way', '!', 'want', 'explain', 'much', 'hamfisted', 'look', 'movie', 'empty', 'black', 'feeling', 'feel', 'extremely', 'girl', 'power', 'widow', 'rewatch']"
117,Check out ♡Black Widow♡ | Avengers ⁦@Kashmoneykobra_⁩ https://t.co/K5YQijAZY6,en,True,1464435907931607041,2021-11-27T03:28:23.000Z,,"['check', 'black', 'avenger', 'widow', '|']"
118,@beautie_11 WAit is that black widow,en,False,1464435794425237509,2021-11-27T03:27:55.000Z,replied_to,"['black', 'widow', '11', 'wait']"
119,@THEFINALPAM it IS a twitter edit and thus appeals directly to the mcu fans who stan black widow and would make it.,en,False,1464434737003565066,2021-11-27T03:23:43.000Z,replied_to,"['appeal', 'thus', 'stan', 'mcu', 'make', 'fan', 'black', 'would', 'edit', 'twitter', 'directly', 'widow']"
120,Ended aquela porcaria de black widow https://t.co/YMCcRCRZrD,ca,False,1464434479628496896,2021-11-27T03:22:42.000Z,,"['de', 'aquela', 'porcaria', 'widow', 'black', 'ended']"
121,I know I’m late to the game… I finally saw Black Widow and it was … okay… it was my least favorite and it felt it had less substance then the other movies. It also should have came out after Civil War but am I the only one that feels this way or is anyone else disappointed?,en,False,1464433651081490441,2021-11-27T03:19:24.000Z,,"['substance', 'way', 'movie', 'favorite', 'widow', 'saw', 'anyone', 'know', 'disappointed', '?', 'came', 'also', 'okay', 'felt', 'game', 'least', 'black', 'civil', 'war', 'feel', 'else', 'one', 'le', 'late', 'finally', 'I']"
122,Black Widow was surprisingly good. Love it when the internet sets things up for failure so I can go in with zero expectations.,en,False,1464433574803906566,2021-11-27T03:19:06.000Z,,"['set', 'surprisingly', 'good', 'zero', 'love', 'internet', 'black', 'failure', 'thing', 'go', 'expectation', 'widow']"
123,"@Black_widow_p61 そうなの。

に座っていたのがおばあちゃんとお孫さんで。
懐かしくなっちゃった。",ja,False,1464433451923218437,2021-11-27T03:18:37.000Z,replied_to,"['Huai', 'sande', 'widow', 'p61', 'tsuteitanogaobaachiyantooSun', 'niZuo', 'kashikunatsuchiyatsuta', 'sounano']"
124,Thought Black Widow was great.,en,False,1464433356138070019,2021-11-27T03:18:14.000Z,,"['great', 'thought', 'black', 'widow']"
125,"@Black_widow_p61 それそれー!!!

自分で写真を欲したなら余計にだよね!!!

千種、楽しんでねー★",ja,False,1464433205839155201,2021-11-27T03:17:38.000Z,replied_to,"['!', 'soresore', 'Ji', 'nidayone', 'Le', 'Zi', 'deXie', 'shindene', 'Zhen', 'p61', 'Qian', 'Fen', 'Zhong', 'shitanaraYu', 'widow', 'woYu']"
126,re watched black widow today and this edit hurts like shit https://t.co/9w533ZjU9v,en,False,1464433004684750848,2021-11-27T03:16:50.000Z,,"['like', 'shit', 'today', 'black', 'watched', 'edit', 'hurt', 'widow']"
127,"@smuthotelinc ""Saya Miyuki sudah menjadi Black Widow untuk SHFD kali ini!"" https://t.co/JmDHOTyVe4",in,False,1464432857984614413,2021-11-27T03:16:15.000Z,replied_to,"['kali', 'ini', '!', 'menjadi', 'shfd', 'saya', 'sudah', 'black', 'miyuki', 'untuk', 'widow']"
128,@OriginalFunko @amazon @Marvel @Avengers Just need Black Widow and Hawkeye to complete the set.,en,False,1464432755392004096,2021-11-27T03:15:51.000Z,replied_to,"['complete', 'need', 'set', 'black', 'hawkeye', 'widow']"
129,"@astrapom Eternals will probably drop then too! That’s what they did for Shang-Chi, and the Assembled ep came out a while after Black Widow so… Eternals shouldn’t be dropped after",en,False,1464432638031118345,2021-11-27T03:15:23.000Z,replied_to,"['ep', 'dropped', 'too', '!', 'eternals', 'shang', 'chi', 'probably', 'black', 'drop', 'came', 'assembled', 'widow']"
130,"I’m watching Suspiria in the living room and my brother came down, watched silently as Dakota Johnson danced Volk for 2 minutes then goes “is this Black Widow?”",en,False,1464432265925210115,2021-11-27T03:13:54.000Z,,"['suspiria', 'johnson', 'silently', 'volk', 'go', 'living', 'widow', 'dakota', 'room', 'danced', '?', 'came', 'black', 'watched', 'minute', 'brother', 'watching', '2', 'I']"
131,"No other franchise is constantly saturating the market like Marvel. This year alone you have Black Widow, Shang Chi, WandaVision, Falcon &amp; WS, Loki, Hawkeye, Eternals, Venom and Spider-Man. Plus the Guardians of the Galaxy and Miles Morales games.",en,False,1464432134094000131,2021-11-27T03:13:23.000Z,replied_to,"['man', '&', 'eternals', 'wandavision', 'morale', 'year', 'falcon', 'marvel', 'widow', 'market', 'venom', 'plus', 'hawkeye', 'mile', 'shang', 'w', 'guardian', 'game', 'black', 'constantly', 'amp', 'galaxy', 'like', 'alone', 'franchise', 'chi', 'spider', 'loki', 'saturating']"
132,Black widow mati pas endgame kan ya? Yg nyari stone yg hrus ngorbanin org yg dicintai ? Yg saudaranya nebula si ijo2 itu jg mati?? JAWAB YE KLW LEWAT PLS BGT INIMAH,in,False,1464431902668976129,2021-11-27T03:12:28.000Z,,"['endgame', 'dicintai', 'nebula', 'ye', 'yg', 'pls', 'kan', 'widow', 'nyari', 'org', 'jg', '?', 'si', 'ya', 'pa', 'hrus', 'mati', 'black', 'stone', 'jawab', 'saudaranya', 'ijo2', 'ngorbanin', 'lewat', 'bgt', 'itu', 'klw', 'inimah']"
133,"Okay that was fun, time to watch black widow again and cry at women being abused and bossing tf up against oppression",en,False,1464431807739404288,2021-11-27T03:12:05.000Z,,"['time', 'abused', 'tf', 'okay', 'fun', 'cry', 'watch', 'black', 'oppression', 'bossing', 'widow', 'woman']"
134,@Bubz_pndejo @MarvelLatin Hay un par de escenas de black widow que no se ven tan bien,es,False,1464431026571292677,2021-11-27T03:08:59.000Z,replied_to,"['un', 'se', 'de', 'hay', 'tan', 'pndejo', 'black', 'bien', 'ven', 'escenas', 'par', 'que', 'widow']"
135,@FaccuNahuel @_gabicuervo fcu andas loquito pq te acostaste con black widow,pt,False,1464430948179591176,2021-11-27T03:08:40.000Z,replied_to,"['loquito', 'gabicuervo', 'acostaste', 'te', 'andas', 'black', 'con', '@', 'fcu', 'widow', 'pq']"
136,"@polarsprite The Black Black Widow is sitting in the middle of the web it’s the fly she seeks . You may be her lover but she ain’t had a bite for weeks.
        Good luck with those lyrics",en,False,1464430771905646595,2021-11-27T03:07:58.000Z,replied_to,"['middle', 'good', 'sitting', 'fly', 'lover', 'widow', 'bite', 'week', 'may', 'black', 'luck', 'seek', 'lyric', 'web']"
137,"@miskeenc0re @CAPTAINSHABEEL Yea that’s her character, and she did great. It was very fitting, for her age and traction as a fighter (in many movies she’s played in). I understand why Black Widow came out after endgame, I don’t think too much into it cause it still made sense.",en,False,1464430751315750913,2021-11-27T03:07:53.000Z,replied_to,"['endgame', 'fighter', 'movie', 'played', 'widow', 'sense', '(', 'character', 'traction', ')', 'great', 'came', 'made', 'yea', 'understand', 'black', 'many', 'in', 'much', 'fitting', 'still', 'age', 'think']"
138,"na moral, tô começando a atualizar tudo o que perdi da Marvel, porque eu parei de consumir depois que eu achei que eles estavam inventando muito, e cheguei em Black Widow: Viúva Negra, e nossa, é um dos filmes de super heróis mais incríveis que eu já vi, se não o melhor",pt,False,1464430520482381825,2021-11-27T03:06:58.000Z,,"['de', 'super', 'tudo', 'viuva', 'estavam', 'herois', 'eles', 'nossa', 'marvel', 'widow', 'se', 'do', 'muito', 'inventando', 'cheguei', 'melhor', 'nao', 'eu', 'moral', 'achei', 'ja', 'black', 'parei', 'que', 'mais', 'um', 'vi', 'consumir', 'comecando', 'incriveis', 'filmes', 'depois', 'perdi', 'negra', 'atualizar', 'e', 'na', 'da', 'porque']"
139,"@luvme_yayamarie @CAPTAINSHABEEL is thena her character in eternals? ive yet 2 watch that. i feel like scarjo did a meh job up until the black widow movie, my opinion of her would def be different if the movie came out before the last two avengers movies",en,False,1464430293981401097,2021-11-27T03:06:04.000Z,replied_to,"['eternals', 'movie', 'meh', 'movie', 'def', 'two', 'yet', 'widow', 'feel', 'last', 'scarjo', 'character', 'job', 'would', '?', 'came', 'yayamarie', 'watch', 'black', 'avenger', 'different', 'thena', 'opinion', 'like', '2', 'I']"
140,Hawkeye is already astronomically better than the Black Widow movie 😭,en,False,1464430152297992199,2021-11-27T03:05:30.000Z,,"['already', 'movie', 'black', 'hawkeye', 'better', 'astronomically', 'widow']"
141,Day 87: started phase 4 with Black Widow (I’ve already seen all the tv shows with the exception of Hawkeye),en,False,1464429434593812485,2021-11-27T03:02:39.000Z,replied_to,"['4', '87', '(', 'tv', 'started', 'already', 'exception', 'black', 'phase', 'seen', 'show', 'hawkeye', ')', 'day', 'widow', 'I']"
142,"Marvel Collectors Corps Post - Apocalyptic Black Widow.

#blackwidow #collectorscorps
#whatif #marvelstudios #marvelfunko 
#asgardianspost #funkofunatic #multiverseofmadness #funkofriends
#marvelfans #funkofan
https://t.co/YGRfvA5Cp4",en,False,1464429390763335681,2021-11-27T03:02:29.000Z,,"['collector', 'corp', 'post', 'black', 'apocalyptic', 'marvel', 'widow']"
143,The prison break scene in black widow was raw tho,en,False,1464429169987624964,2021-11-27T03:01:36.000Z,,"['prison', 'scene', 'black', 'raw', 'tho', 'break', 'widow']"
144,Pagi ini mau nonton black widow aja deh hihi,in,False,1464428800213598219,2021-11-27T03:00:08.000Z,,"['pagi', 'ini', 'nonton', 'black', 'mau', 'aja', 'hihi', 'deh', 'widow']"
145,ตอน black widow เค้าอุตส่ามี 2 ครอบครัวแล้ว เรื่องกำลังจะดีไปเรื่อยๆ แม่งก็นะ ตอนโลกิปรับความเข้าใจกับธอร์ กำลังดีละ โทนี่กับน้องพีทเพิ่งเจอกันงี้ มึงจะให้เค้ามีความสุขนานกว่านี้ไม่ได้เลย กุแค่อยากให้เค้ามีเวลาร่วมกันมากกว่านี้,th,False,1464428642851704835,2021-11-27T02:59:30.000Z,,"['yaakaihekhaamiiewlaarwmkanmaakkwaanii', 'r', 'khr', 'utsaamii', 'widow', 'kanngii', 'aemngkna', '`', 'ngphiithephingecch', 'kamlangdiila', 'kuaekh', 'nolkiprabkhwaamekhaaaicchkabth', 'othniikabn', 'ekhaa', 'muengcchaaihekhaamiikhwaamsukhnaankwaaniiaimaidely', 'black', 'ngkamlangcchadiiaiperuue', 'eruue', 'n', 'bkhrawaelw', '2', 'y+', 't']"
